datetimestamp,gameid,x_cord,y_cord,points,direction,speed
2019-10-26 02:37:12,46,30,25,219,52,0
2019-12-28 09:44:29,93,43,66,958,9,5
2019-01-05 03:51:43,71,31,46,458,347,7
2019-01-18 21:04:11,22,69,78,210,241,6
2019-03-15 04:24:39,89,91,93,200,340,0
2019-09-22 10:37:52,15,71,75,898,52,2
2019-06-19 16:01:26,93,79,20,857,322,5
2019-03-05 16:17:12,49,88,93,704,290,3
2019-05-27 19:39:32,34,22,79,166,37,9
2019-12-25 20:28:45,17,78,73,564,359,9
2019-02-05 00:53:16,61,53,93,879,316,2
2019-06-14 00:22:08,27,28,91,741,299,4
2019-10-07 18:26:20,32,75,18,953,124,4
2019-02-09 08:59:32,35,75,16,230,349,9
2019-09-29 21:08:37,91,70,92,44,227,4
2019-12-12 09:53:00,49,75,52,282,37,7
2019-11-25 03:26:58,9,65,80,209,52,3
2019-07-20 18:17:12,20,86,80,799,180,3
2019-09-20 08:16:44,62,78,93,499,353,2
2019-12-28 17:57:07,70,87,90,663,14,5
2019-05-12 07:26:28,20,67,98,405,230,9
2019-02-04 14:03:23,47,83,92,289,175,5
2019-02-19 06:36:16,16,81,68,111,313,9
2019-06-30 00:27:23,59,81,86,117,173,6
2019-07-18 04:14:50,52,63,19,756,116,2
2019-12-18 15:26:48,24,80,58,526,352,0
2019-09-14 09:17:13,94,91,89,790,326,5
2019-12-01 22:32:49,26,72,78,17,122,6
2019-03-26 10:10:52,42,66,37,539,128,7
2019-09-16 22:11:59,2,72,69,809,187,0
2019-07-08 11:39:37,75,48,85,141,329,2
2019-07-29 04:12:37,4,91,47,202,162,9
2019-12-19 11:14:25,56,87,62,432,94,0
2019-06-21 06:55:26,47,56,50,653,228,3
2019-08-10 17:03:47,73,62,90,209,346,2
2019-02-07 23:02:29,25,85,45,120,225,7
2019-04-06 04:34:47,26,89,91,14,258,2
2019-12-30 20:50:43,82,40,67,641,135,0
2019-08-02 22:48:38,94,90,58,764,323,8
2019-08-02 07:49:10,69,30,98,930,115,6
2019-04-28 21:04:57,91,20,85,421,341,3
2019-04-25 12:31:54,86,13,43,226,39,6
2019-08-29 07:21:14,43,71,36,214,44,1
2019-12-24 18:10:57,26,62,52,16,124,8
2019-10-20 19:47:18,31,78,97,866,248,5
2019-02-18 02:08:34,93,94,67,479,48,8
2019-02-22 22:26:25,75,43,53,896,341,1
2019-06-06 07:04:13,18,82,66,500,331,8
2019-01-08 12:35:44,81,36,78,294,10,2
2019-10-05 02:01:32,85,71,36,771,105,7
2019-03-27 08:47:04,73,88,64,455,71,3
2019-10-14 09:14:50,31,66,84,157,79,9
2019-12-04 22:51:07,82,92,31,863,110,9
2019-04-30 10:47:41,73,96,56,637,2,2
2019-08-02 22:15:19,83,31,56,969,70,6
2019-08-29 02:20:15,34,59,52,810,32,2
2019-05-08 21:55:55,88,55,79,924,279,2
2019-07-10 16:45:15,62,86,52,561,322,3
2019-03-19 14:56:48,75,50,79,158,21,1
2019-08-01 12:09:30,38,60,21,4,251,8
2019-08-11 14:08:03,57,66,59,112,276,4
2019-12-04 02:25:30,80,91,50,121,134,9
2019-07-07 18:24:20,95,80,52,540,337,2
2019-12-27 00:57:42,94,62,48,384,301,6
2019-05-26 15:19:05,79,81,73,32,309,6
2019-08-19 14:34:08,62,67,64,920,142,8
2019-12-21 21:03:27,26,67,21,143,323,5
2019-06-23 03:51:22,29,92,89,896,303,5
2019-12-21 21:29:28,81,63,30,900,5,5
2019-10-06 15:39:33,60,87,88,893,76,8
2019-06-30 01:47:02,0,58,49,400,89,8
2019-12-01 01:42:10,84,92,97,369,267,6
2019-06-27 08:40:33,13,84,44,703,236,3
2019-05-14 07:49:47,43,78,71,460,3,5
2019-04-12 14:29:18,65,95,71,26,309,9
2019-08-31 20:38:38,64,73,31,731,253,8
2019-02-01 21:21:21,23,29,24,854,45,7
2019-07-04 11:55:41,6,72,93,60,292,4
2019-01-23 01:41:30,28,74,91,775,57,5
2019-01-13 06:32:45,43,84,57,55,75,8
2019-04-23 10:41:41,1,56,41,536,103,2
2019-11-09 04:38:22,11,98,49,519,226,1
2019-02-01 01:03:24,80,77,26,871,349,9
2019-10-04 17:14:14,34,27,51,841,135,3
2019-10-27 19:02:26,62,66,95,492,338,9
2019-03-06 21:54:34,61,72,59,213,21,6
2019-10-06 19:46:10,91,78,24,392,29,7
2019-06-18 02:19:57,69,86,61,786,310,8
2019-07-23 22:57:06,17,77,90,880,230,6
2019-04-15 21:44:33,4,62,19,203,198,0
2019-04-30 10:53:06,26,31,20,50,276,4
2019-12-26 09:59:38,87,40,45,810,137,6
2019-10-11 03:23:45,3,90,93,899,228,0
2019-09-23 03:43:13,43,61,60,224,199,7
2019-07-27 11:51:12,12,92,88,432,162,9
2019-05-24 16:17:48,73,57,37,148,295,8
2019-02-25 10:35:13,35,66,86,540,315,0
2019-03-22 14:24:27,24,65,74,237,243,0
2019-12-15 09:19:57,21,75,6,518,191,7
2019-03-27 01:46:09,63,22,78,291,304,2
2019-12-11 01:05:28,98,26,95,357,240,8
2019-11-05 06:50:19,69,39,76,571,121,1
2019-06-01 06:10:25,54,33,79,454,57,3
2019-02-03 15:52:50,57,63,76,852,319,6
2019-08-01 18:15:04,51,56,59,705,329,9
2019-01-08 20:27:42,45,37,63,677,309,1
2019-01-14 22:28:03,30,71,80,687,205,7
2019-11-30 11:54:32,37,37,78,613,109,6
2019-01-16 04:34:45,9,48,62,708,54,7
2019-01-15 03:27:29,23,73,91,727,78,2
2019-03-24 23:22:17,43,76,24,319,195,4
2019-12-31 17:00:19,87,95,98,55,137,5
2019-05-26 23:52:32,98,43,75,497,77,0
2019-02-03 16:08:27,84,91,36,458,132,4
2019-09-27 16:57:02,15,84,28,473,147,5
2019-05-10 23:23:45,59,43,22,740,229,1
2019-05-02 22:01:46,68,72,95,328,62,8
2019-09-24 21:37:21,75,12,98,436,169,3
2019-02-16 12:26:28,90,97,91,338,342,6
2019-05-18 14:22:40,53,84,79,37,232,4
2019-10-04 20:23:01,13,74,56,686,233,1
2019-07-07 16:58:23,25,42,93,281,127,4
2019-07-29 14:22:36,1,91,80,989,286,1
2019-01-03 16:40:48,99,77,73,824,115,0
2019-12-12 01:00:26,72,52,66,708,90,9
2019-04-20 20:35:35,75,82,47,941,25,6
2019-10-19 09:57:01,29,24,42,257,316,4
2019-08-17 06:39:09,7,74,48,648,178,3
2019-04-15 16:27:59,51,85,76,861,233,7
2019-11-20 08:01:27,27,50,82,576,311,2
2019-03-18 16:18:42,4,74,90,392,138,2
2019-06-29 10:25:32,10,45,47,146,107,4
2019-10-10 11:25:00,14,36,62,396,101,7
2019-12-06 05:57:49,38,71,65,823,187,1
2019-04-21 03:20:12,77,23,68,190,4,0
2019-01-03 02:00:47,22,48,21,304,237,7
2019-12-31 09:44:17,94,47,94,510,59,6
2019-05-07 00:06:36,73,59,47,208,239,5
2019-03-22 16:03:22,82,19,88,920,220,4
2019-04-05 04:07:57,70,52,98,10,15,0
2019-07-23 19:09:03,20,84,70,817,143,6
2019-06-19 09:40:02,68,56,18,304,357,9
2019-01-15 05:46:48,26,61,74,920,110,2
2019-01-10 00:45:21,36,77,71,295,180,8
2019-02-19 06:27:04,6,45,67,53,15,7
2019-04-23 22:15:57,83,29,86,462,86,1
2019-04-27 17:36:49,82,73,70,170,112,0
2019-05-02 17:16:22,42,42,78,487,56,1
2019-05-13 15:08:48,63,70,74,582,265,9
2019-06-21 23:40:26,76,97,46,225,82,9
2019-12-27 11:30:22,62,76,97,268,6,0
2019-09-25 15:18:57,64,56,93,537,249,7
2019-06-30 19:27:11,86,60,83,118,324,9
2019-02-15 17:09:30,88,59,24,35,334,4
2019-12-31 18:41:20,4,47,95,634,43,6
2019-09-14 08:44:31,66,80,93,208,122,3
2019-09-09 03:16:01,66,47,89,105,124,4
2019-04-10 23:14:31,61,3,28,564,343,5
2019-10-31 06:11:24,95,76,51,576,3,5
2019-04-06 22:36:32,5,63,89,470,201,7
2019-09-19 21:17:00,17,80,88,765,64,6
2019-01-20 18:32:08,65,53,58,820,155,1
2019-03-23 20:53:50,74,95,49,543,13,6
2019-02-09 11:01:46,28,23,84,742,338,7
2019-09-10 16:53:52,30,76,91,365,32,0
2019-10-31 11:32:48,47,47,90,750,146,4
2019-08-24 08:44:54,23,54,11,407,308,8
2019-01-11 17:05:30,56,89,82,808,146,5
2019-05-20 20:27:51,55,66,94,743,259,8
2019-03-08 04:09:51,47,47,60,403,357,5
2019-01-13 19:15:36,55,85,64,322,237,6
2019-11-24 03:21:18,86,85,55,899,81,5
2019-04-28 10:43:58,97,80,13,339,143,0
2019-12-09 18:21:16,11,56,14,961,269,5
2019-08-23 07:31:33,97,59,64,943,244,6
2019-01-17 23:43:50,95,49,76,661,332,4
2019-01-26 10:53:33,90,89,66,423,277,2
2019-07-25 20:17:05,76,85,66,417,99,7
2019-11-23 04:18:24,7,71,11,516,78,4
2019-10-06 15:22:31,33,41,84,316,294,0
2019-09-19 03:23:25,28,61,69,352,165,2
2019-08-20 23:50:19,53,6,86,615,203,5
2019-12-19 00:22:56,30,62,24,587,221,7
2019-02-19 07:14:24,4,84,51,588,356,6
2019-12-24 16:24:29,45,93,48,424,80,1
2019-07-02 03:22:43,98,32,55,328,213,2
2019-02-16 07:55:40,83,62,14,744,327,8
2019-11-20 00:51:51,97,55,35,11,343,0
2019-02-13 22:05:26,5,81,69,634,126,5
2019-03-08 22:35:21,78,74,48,326,253,2
2019-06-23 06:07:48,92,50,70,569,239,8
2019-01-09 11:42:23,83,57,68,797,168,0
2019-08-07 18:03:24,3,76,45,35,262,6
2019-12-02 06:59:57,54,87,66,111,66,1
2019-04-07 14:52:41,65,89,69,431,334,1
2019-04-29 20:24:28,83,12,12,90,130,7
2019-03-15 09:40:56,37,21,25,933,295,8
2019-03-18 03:18:38,49,19,92,4,6,9
2019-08-18 18:47:33,66,48,78,967,359,4
2019-12-23 20:36:01,10,98,38,484,324,4
2019-05-14 23:44:21,45,28,75,381,52,1
2019-08-21 15:17:57,38,79,87,825,136,7
2019-12-30 14:42:06,58,84,82,972,330,9
2019-06-23 16:26:03,76,31,90,259,39,3
2019-07-31 17:15:27,57,79,82,282,123,0
2019-03-22 17:54:55,88,83,35,268,54,8
2019-05-21 17:12:08,75,56,88,922,234,8
2019-01-12 18:31:16,69,36,88,832,174,4
2019-02-15 12:01:57,31,11,82,660,127,9
2019-01-19 19:36:28,61,96,20,469,58,0
2019-07-13 18:01:06,70,79,34,735,205,2
2019-07-24 00:45:22,2,53,78,323,209,6
2019-06-05 21:16:53,34,70,39,649,331,1
2019-03-24 20:24:57,51,92,88,138,192,0
2019-10-24 17:15:27,15,91,35,734,244,5
2019-08-24 23:13:23,87,27,94,670,326,2
2019-12-02 03:58:38,24,56,44,554,72,5
2019-09-12 09:04:37,71,68,65,267,171,6
2019-03-11 06:32:01,82,58,74,541,250,6
2019-05-23 03:56:56,18,45,92,965,334,9
2019-10-11 04:04:21,69,79,44,481,35,2
2019-05-20 08:49:35,29,79,96,899,82,4
2019-12-19 16:20:47,9,78,97,984,18,6
2019-05-24 17:00:40,88,62,94,35,281,3
2019-04-06 01:56:19,10,58,94,229,328,8
2019-07-15 00:48:29,79,58,40,723,291,1
2019-09-29 02:53:30,78,79,85,406,77,3
2019-03-02 23:07:08,20,65,38,435,70,2
2019-05-03 23:20:54,93,73,33,532,174,6
2019-08-02 17:22:07,33,32,24,72,349,1
2019-10-23 09:30:32,66,73,77,611,150,1
2019-06-10 07:18:26,64,48,40,116,313,0
2019-07-05 16:34:59,52,68,62,985,255,0
2019-06-11 23:22:19,24,35,60,110,79,5
2019-02-28 04:35:45,67,88,87,289,155,8
2019-12-25 14:36:28,76,96,59,518,240,9
2019-07-21 14:24:51,25,89,88,128,220,2
2019-07-15 04:36:39,82,83,23,360,156,4
2019-08-21 05:18:07,98,49,82,836,115,2
2019-08-23 02:43:47,98,94,46,131,71,5
2019-10-27 23:14:08,99,67,33,411,352,2
2019-07-18 00:08:33,13,37,68,426,229,5
2019-06-24 19:18:06,4,83,53,516,218,4
2019-02-12 15:58:42,13,74,97,661,44,8
2019-10-25 22:38:00,32,18,85,868,157,4
2019-09-03 08:59:15,57,93,11,273,86,9
2019-04-14 19:48:24,3,85,95,984,176,4
2019-07-07 17:16:27,46,74,94,336,192,9
2019-12-20 22:23:20,5,90,35,557,272,3
2019-07-24 18:45:48,23,37,94,503,163,3
2019-10-31 19:00:58,47,89,75,536,174,1
2019-06-21 15:58:14,3,77,85,950,47,2
2019-07-30 10:37:18,62,90,78,599,167,5
2019-02-21 15:46:10,10,53,74,591,304,3
2019-10-09 11:00:39,84,74,91,333,164,0
2019-02-08 01:27:21,14,49,82,311,230,0
2019-06-03 22:55:25,80,29,90,937,77,1
2019-10-24 01:25:47,28,63,39,731,248,1
2019-09-09 04:12:42,3,84,62,668,73,7
2019-02-04 03:38:38,46,53,51,590,346,2
2019-09-20 02:41:07,50,77,90,963,223,0
2019-01-17 12:35:48,22,3,77,728,128,5
2019-06-29 17:48:41,14,42,24,904,101,9
2019-02-28 03:48:28,20,39,24,653,63,0
2019-02-15 13:26:03,86,35,18,44,347,3
2019-08-29 02:02:43,12,31,84,174,295,8
2019-06-30 11:16:52,27,72,57,159,319,0
2019-04-18 18:59:24,70,92,27,986,239,4
2019-07-16 22:34:01,21,24,79,79,13,9
2019-08-24 13:32:13,63,31,74,701,128,9
2019-07-07 17:26:28,24,39,86,812,140,3
2019-02-26 14:01:32,95,42,54,310,154,9
2019-10-04 15:11:24,41,59,91,652,207,5
2019-01-09 08:23:10,26,69,37,531,174,1
2019-10-14 08:22:30,11,27,71,390,184,6
2019-12-20 00:23:39,72,83,62,804,302,6
2019-05-22 03:46:12,25,73,52,658,334,4
2019-11-03 08:45:05,22,77,97,798,338,4
2019-12-27 18:49:39,83,34,87,978,198,2
2019-12-01 01:57:58,3,60,79,158,11,7
2019-11-30 09:58:26,40,80,94,489,199,3
2019-06-14 15:05:11,97,43,45,43,322,5
2019-02-19 12:56:52,50,65,89,536,248,4
2019-06-27 14:03:58,90,77,79,214,60,1
2019-10-12 16:20:58,22,44,78,735,356,0
2019-09-22 20:49:34,38,46,72,865,230,8
2019-05-09 16:45:38,36,76,16,376,125,7
2019-02-20 15:44:54,10,89,97,121,259,5
2019-01-02 00:45:34,36,51,80,153,322,0
2019-06-15 23:23:42,95,91,76,950,357,3
2019-09-19 02:09:08,4,78,95,965,62,7
2019-06-09 14:23:56,33,25,90,139,52,0
2019-04-03 20:42:17,15,94,32,695,86,5
2019-04-12 23:22:55,60,74,76,551,279,6
2019-10-13 02:34:07,84,82,98,142,64,9
2019-01-17 20:26:00,42,34,66,723,249,9
2019-08-13 04:02:03,97,56,40,431,154,6
2019-01-25 23:25:05,30,87,3,163,219,8
2019-12-03 09:09:00,23,14,83,354,359,1
2019-01-26 05:57:05,26,51,54,483,203,0
2019-06-14 12:06:38,26,53,33,127,280,8
2019-04-01 04:36:20,10,61,37,622,326,7
2019-05-11 00:22:55,16,2,23,493,188,0
2019-04-10 06:08:10,5,79,91,437,18,6
2019-11-17 03:42:02,85,73,43,636,316,2
2019-05-28 23:48:31,56,35,71,322,158,7
2019-12-27 03:02:37,36,90,55,880,28,8
2019-11-24 16:52:55,10,66,75,972,120,0
2019-04-05 01:33:50,15,58,82,880,124,2
2019-06-21 03:59:08,92,55,14,47,352,2
2019-11-30 17:22:28,80,37,58,271,319,4
2019-02-03 09:02:26,2,74,87,652,84,5
2019-02-20 23:47:32,53,72,53,705,308,9
2019-09-01 06:04:17,45,60,79,463,55,5
2019-04-03 16:53:04,68,88,76,428,209,5
2019-01-10 22:10:50,62,69,82,842,284,1
2019-06-14 17:39:06,55,59,67,638,235,4
2019-09-20 19:22:56,50,52,27,341,247,6
2019-02-26 10:11:19,9,68,72,117,308,7
2019-12-10 10:27:23,2,72,64,378,115,5
2019-04-16 20:26:18,15,77,95,574,151,4
2019-08-26 14:33:22,9,74,54,353,163,6
2019-03-14 12:02:00,40,54,59,803,219,9
2019-11-01 16:34:06,39,16,36,139,30,3
2019-01-31 15:04:30,2,61,88,859,236,8
2019-09-15 18:19:44,3,94,43,864,99,5
2019-12-09 18:56:44,9,38,97,80,317,3
2019-01-22 15:18:49,10,73,50,111,303,3
2019-11-16 09:57:43,25,12,16,833,120,2
2019-05-14 08:18:43,66,57,96,97,296,6
2019-12-05 19:36:51,11,90,88,969,218,8
2019-03-04 00:43:49,20,43,64,947,26,7
2019-02-09 12:29:59,89,17,45,710,222,5
2019-09-01 17:43:15,66,26,68,38,244,0
2019-07-02 18:47:01,83,82,61,177,179,4
2019-02-02 02:31:32,2,24,43,381,150,3
2019-12-17 00:30:43,23,81,80,135,72,6
2019-12-22 16:01:03,41,67,96,203,218,3
2019-05-14 16:21:41,63,65,42,446,186,0
2019-10-01 14:49:42,12,51,90,991,48,5
2019-10-07 10:34:14,44,59,80,385,359,6
2019-04-25 21:46:21,84,86,19,980,124,4
2019-08-09 19:58:30,71,56,17,640,309,7
2019-09-07 07:08:06,3,73,88,330,339,1
2019-11-16 11:27:03,1,76,87,972,162,5
2019-01-04 05:37:58,85,30,60,916,82,4
2019-03-08 23:42:23,43,64,45,899,198,1
2019-08-13 23:37:10,55,86,71,582,118,1
2019-02-22 01:02:02,15,68,88,685,294,1
2019-01-19 00:12:13,40,67,79,487,41,7
2019-02-28 01:32:21,71,78,52,603,194,2
2019-12-26 08:50:53,37,61,96,206,218,2
2019-03-05 00:06:15,11,77,82,802,321,0
2019-05-30 13:49:36,13,76,87,962,164,9
2019-11-14 21:09:04,59,90,41,559,191,5
2019-07-01 21:40:48,48,71,70,554,342,3
2019-05-28 12:01:54,87,83,95,19,191,1
2019-06-02 15:56:10,6,91,66,747,60,8
2019-11-21 00:04:50,75,95,83,94,203,4
2019-03-29 21:36:58,93,66,50,372,5,8
2019-12-02 13:18:20,89,55,42,122,270,8
2019-02-21 18:56:37,11,87,75,975,299,0
2019-11-28 01:49:50,3,88,45,662,235,3
2019-02-07 09:55:16,48,51,38,854,153,6
2019-03-15 13:35:13,99,90,61,445,214,3
2019-04-17 04:33:28,49,26,68,267,48,5
2019-01-22 09:23:06,97,79,67,363,269,2
2019-02-08 22:02:22,65,60,88,637,84,5
2019-08-22 05:25:41,93,37,89,729,359,0
2019-12-16 08:47:23,88,57,72,848,74,0
2019-09-05 20:59:45,97,40,90,728,74,6
2019-02-03 12:25:53,65,35,96,938,213,9
2019-05-07 16:07:41,66,79,55,441,325,1
2019-04-05 09:57:54,62,69,68,63,163,1
2019-11-05 22:56:42,63,70,41,477,272,8
2019-08-31 18:23:25,56,79,39,898,213,2
2019-05-10 18:24:31,85,42,60,982,193,0
2019-05-07 09:52:01,19,48,57,479,349,1
2019-02-26 10:07:10,56,74,86,127,280,6
2019-07-19 01:23:28,96,89,93,277,114,4
2019-07-06 09:30:16,79,52,91,456,294,1
2019-10-23 15:12:55,69,73,63,969,79,3
2019-01-29 16:54:18,6,81,51,462,215,7
2019-08-01 10:09:02,59,67,75,448,301,8
2019-02-06 03:07:32,2,77,48,66,116,6
2019-02-06 10:33:44,9,73,65,306,49,7
2019-06-23 12:55:43,56,64,82,398,23,2
2019-01-31 23:30:11,4,91,79,782,338,4
2019-06-02 10:04:02,12,75,47,779,228,7
2019-06-24 18:12:13,81,74,86,622,62,3
2019-12-22 12:48:58,38,81,32,502,297,1
2019-10-11 18:16:37,14,68,59,368,293,7
2019-04-04 07:57:24,38,69,95,76,180,1
2019-12-17 18:44:54,56,83,85,817,238,4
2019-08-19 13:41:28,48,73,20,937,145,7
2019-03-13 03:23:56,41,78,49,945,307,7
2019-06-16 13:11:29,66,34,83,355,325,8
2019-03-07 20:06:10,61,57,25,476,196,8
2019-12-05 02:36:50,22,78,28,310,250,7
2019-10-26 20:03:15,3,85,46,836,64,4
2019-03-18 09:52:15,1,16,48,924,292,4
2019-02-02 03:06:28,13,61,98,713,78,5
2019-04-24 18:04:19,71,36,94,134,67,8
2019-03-26 09:28:22,61,57,53,996,296,5
2019-11-26 05:16:28,54,81,95,462,330,4
2019-10-10 05:51:51,49,59,49,578,235,1
2019-07-05 02:22:04,62,69,97,28,54,0
2019-04-01 07:18:10,18,82,63,286,351,4
2019-02-15 03:07:16,10,42,32,528,251,9
2019-06-11 08:13:24,98,88,74,387,282,1
2019-09-26 12:57:59,85,79,51,960,339,5
2019-01-23 18:58:42,97,71,46,170,359,5
2019-11-28 07:41:56,44,84,86,496,252,6
2019-12-09 04:34:34,4,20,27,67,224,9
2019-10-30 18:26:29,4,73,85,827,340,4
2019-01-24 19:07:54,97,57,7,921,224,9
2019-03-09 12:33:28,63,80,24,480,65,9
2019-12-18 21:26:42,14,86,41,223,219,3
2019-09-02 12:22:04,56,83,64,661,104,4
2019-06-02 08:25:22,64,79,94,323,134,5
2019-02-11 01:02:43,17,82,80,990,98,5
2019-07-16 09:42:16,43,31,77,696,308,6
2019-07-28 21:12:30,91,67,75,237,315,1
2019-12-23 20:48:05,41,71,49,901,355,2
2019-10-28 06:40:27,96,51,37,869,314,3
2019-03-17 04:16:41,56,71,59,281,338,4
2019-06-07 08:18:29,33,79,44,699,4,3
2019-08-05 13:14:32,79,40,48,887,146,4
2019-07-17 07:05:13,22,64,10,385,243,8
2019-01-12 15:33:48,7,61,48,634,74,7
2019-03-04 07:09:51,4,94,42,182,188,5
2019-01-23 07:26:55,46,56,77,942,89,8
2019-02-13 15:39:02,4,53,69,225,176,0
2019-05-04 09:32:38,81,31,77,380,145,6
2019-01-03 23:50:45,57,58,40,68,226,8
2019-07-28 00:24:38,88,76,48,578,356,4
2019-09-20 12:48:08,99,83,88,69,160,5
2019-03-31 15:27:20,26,58,75,957,240,9
2019-05-05 07:23:42,31,82,50,555,272,9
2019-11-04 14:48:41,23,63,8,809,43,0
2019-10-18 00:16:06,81,58,65,572,203,1
2019-02-15 10:58:42,59,15,52,937,175,3
2019-02-27 14:30:54,40,21,91,168,23,7
2019-05-02 21:48:54,35,86,70,374,248,0
2019-08-15 07:00:36,36,32,71,170,147,4
2019-03-27 04:10:30,89,17,95,962,354,9
2019-10-17 09:05:01,14,97,96,713,176,2
2019-09-25 02:10:33,16,33,39,413,21,1
2019-09-23 03:50:29,39,79,86,850,77,0
2019-06-25 01:13:47,56,69,86,607,10,9
2019-08-03 18:00:55,28,81,26,342,244,4
2019-09-24 07:43:19,6,55,62,779,30,2
2019-08-30 11:59:14,30,57,93,335,299,5
2019-07-02 23:04:52,28,88,52,725,223,2
2019-10-28 15:04:14,58,95,29,756,207,9
2019-05-10 20:28:16,8,52,85,747,19,5
2019-12-31 13:28:37,99,59,81,844,298,0
2019-01-06 18:25:08,45,42,94,445,34,1
2019-08-25 04:28:42,13,62,40,273,358,5
2019-01-18 09:42:34,0,83,56,530,305,7
2019-06-30 20:24:29,64,81,95,750,176,6
2019-01-20 00:33:02,59,94,84,181,158,5
2019-04-13 23:25:00,80,49,94,338,56,3
2019-10-18 13:24:08,70,57,88,52,126,6
2019-04-16 10:48:11,65,52,31,571,31,8
2019-01-12 17:46:18,85,83,95,213,165,4
2019-06-12 07:01:32,60,60,8,169,85,7
2019-08-30 12:14:26,52,84,94,803,137,4
2019-09-19 11:00:17,11,56,33,421,50,3
2019-06-20 14:15:14,70,73,93,692,295,3
2019-10-28 15:49:48,87,79,20,59,96,6
2019-09-25 19:13:33,69,16,46,737,48,3
2019-08-16 03:09:24,72,86,96,742,270,7
2019-11-29 12:30:59,75,96,20,167,276,5
2019-12-22 12:26:04,56,92,19,372,345,0
2019-09-09 05:44:03,79,78,90,166,282,6
2019-12-25 02:48:24,97,91,98,183,203,9
2019-08-07 11:57:40,45,57,67,457,36,8
2019-02-03 16:19:16,24,79,35,655,97,8
2019-07-06 14:36:57,7,90,68,18,217,6
2019-02-23 16:57:41,79,63,87,374,41,2
2019-06-04 15:52:18,47,89,49,312,18,1
2019-03-23 02:15:22,30,74,45,865,34,5
2019-02-28 01:48:01,63,55,46,790,87,6
2019-01-15 18:24:13,94,44,74,971,191,0
2019-12-12 23:16:58,81,60,50,397,17,1
2019-10-28 13:06:15,61,77,92,264,338,9
2019-09-17 08:00:26,26,71,88,202,104,3
2019-10-10 13:32:23,12,75,75,250,126,8
2019-01-14 12:48:30,38,90,61,134,163,0
2019-10-23 11:22:36,20,93,65,661,290,2
2019-12-01 02:50:06,40,58,95,825,305,4
2019-11-12 20:43:41,22,67,37,575,342,8
2019-05-09 02:10:33,18,89,39,644,222,3
2019-07-10 06:04:35,53,42,86,309,206,0
2019-09-21 13:08:08,51,81,39,442,16,3
2019-10-17 11:45:59,30,37,49,392,261,6
2019-11-17 04:50:27,78,89,74,14,94,6
2019-03-08 10:33:45,40,55,56,207,248,2
2019-03-12 05:07:20,80,32,81,257,118,2
2019-12-06 16:04:56,38,53,48,570,309,4
2019-09-06 01:45:34,27,30,18,11,43,9
2019-05-22 00:21:48,26,90,94,137,147,0
2019-02-11 19:38:00,25,88,54,599,285,0
2019-08-11 20:13:51,86,23,62,829,61,2
2019-03-06 08:38:06,77,88,15,846,355,4
2019-09-09 07:44:51,90,78,98,170,317,8
2019-06-01 22:29:16,68,51,94,37,18,4
2019-09-14 18:56:16,92,81,88,908,227,6
2019-06-21 11:29:33,48,97,96,165,145,3
2019-01-25 07:43:12,61,73,79,153,106,1
2019-09-27 12:00:58,53,41,39,839,223,7
2019-09-03 09:23:17,89,79,86,966,149,3
2019-10-04 22:20:40,65,37,39,979,271,1
2019-03-23 20:41:32,14,84,45,855,288,7
2019-09-18 21:26:33,69,44,76,602,194,3
2019-12-05 13:40:56,14,25,42,236,334,4
2019-09-01 02:58:46,4,59,12,313,213,8
2019-07-31 11:43:04,18,40,65,159,162,7
2019-12-20 18:03:51,36,44,87,50,26,5
2019-06-12 10:28:52,98,28,60,180,12,8
2019-10-24 08:12:13,44,90,68,465,250,3
2019-02-28 03:22:14,57,64,35,981,273,1
2019-04-16 23:38:21,42,73,95,914,109,1
2019-01-22 23:01:16,99,31,70,521,209,2
2019-07-06 17:34:02,98,77,51,30,340,5
2019-11-07 10:42:38,95,41,82,214,25,7
2019-09-20 14:22:29,43,82,23,493,336,0
2019-08-21 01:55:59,34,18,69,563,136,6
2019-06-18 11:13:36,2,94,49,189,308,7
2019-06-27 02:09:15,10,63,77,596,3,4
2019-05-03 13:34:11,77,67,83,949,27,0
2019-11-08 04:05:41,66,60,23,575,295,6
2019-08-31 07:44:47,79,61,28,659,343,0
2019-10-18 16:21:10,57,30,47,804,287,0
2019-07-02 19:08:57,94,52,35,735,305,3
2019-07-18 16:32:10,25,49,48,902,200,8
2019-01-09 03:29:12,76,25,62,632,21,1
2019-02-20 11:20:39,5,91,92,720,119,9
2019-03-03 15:12:44,65,95,89,181,357,7
2019-08-14 16:48:47,96,55,98,674,90,1
2019-05-19 04:40:29,25,81,86,31,233,0
2019-10-25 20:43:09,80,20,63,522,147,4
2019-01-18 21:44:39,10,80,64,824,295,6
2019-01-20 08:45:28,90,45,50,156,258,0
2019-11-11 14:33:21,46,89,35,219,313,1
2019-03-16 16:38:24,46,24,44,790,355,1
2019-05-29 15:44:04,12,87,98,127,145,4
2019-04-07 21:15:21,14,70,72,306,314,0
2019-10-06 08:29:34,47,59,26,652,311,7
2019-11-21 08:33:54,54,47,78,234,310,2
2019-06-04 02:14:42,87,26,98,374,279,7
2019-01-03 18:26:29,60,27,74,128,30,9
2019-10-17 20:25:14,65,41,85,485,322,7
2019-01-24 01:37:55,35,62,32,583,110,3
2019-12-22 10:28:12,27,75,42,265,285,7
2019-05-16 17:34:37,14,77,45,48,64,6
2019-03-02 08:50:09,42,57,80,232,342,9
